codigo_autor,codigo_coautor,num_coautorías,num_publicaciones_totales,coautorías_normalizadas
0000-0002-8546-5311,0000-0002-0712-2639,1,15,0.06666666666666667
0000-0003-4461-0778,0000-0002-4944-4652,1,303,0.0033003300330033004
0000-0002-4944-4652,0000-0003-4461-0778,1,73,0.0136986301369863
0000-0003-2927-7225,0000-0002-8624-7738,2,82,0.024390243902439025
0000-0002-8624-7738,0000-0003-2927-7225,2,32,0.0625
0000-0003-2922-1600,0000-0002-6114-9189,2,57,0.03508771929824561
0000-0003-2922-1600,0000-0002-0527-1323,2,57,0.03508771929824561
0000-0002-6114-9189,0000-0003-2922-1600,2,23,0.08695652173913043
0000-0002-0527-1323,0000-0003-2922-1600,2,11,0.18181818181818182
0000-0002-4516-5103,0000-0002-7676-7860,1,64,0.015625
0000-0002-7676-7860,0000-0002-4516-5103,1,51,0.0196078431372549
0000-0002-7676-7860,0000-0002-4169-9781,1,51,0.0196078431372549
0000-0002-7676-7860,0000-0001-8166-069X,1,51,0.0196078431372549
0000-0002-4169-9781,0000-0002-7676-7860,1,28,0.03571428571428571
0000-0001-8166-069X,0000-0002-7676-7860,1,90,0.011111111111111112
0000-0002-3716-2455,0000-0002-8767-968X,1,287,0.003484320557491289
0000-0002-8767-968X,0000-0002-3716-2455,1,14,0.07142857142857142
0000-0002-3587-474X,0000-0003-2998-8481,1,35,0.02857142857142857
0000-0003-2998-8481,0000-0002-3587-474X,1,34,0.029411764705882353
0000-0002-6233-719X,0000-0002-2823-1762,1,106,0.009433962264150943
0000-0002-2823-1762,0000-0002-6233-719X,1,73,0.0136986301369863
0000-0003-4408-5467,0000-0002-1348-1734,1,39,0.02564102564102564
0000-0002-1348-1734,0000-0003-4408-5467,1,115,0.008695652173913044
0000-0003-1552-3253,0000-0002-6248-5977,1,67,0.014925373134328358
0000-0002-6248-5977,0000-0003-1552-3253,1,51,0.0196078431372549
0000-0003-1160-0442,0000-0001-5436-1248,2,14,0.14285714285714285
0000-0001-5436-1248,0000-0003-1160-0442,2,69,0.028985507246376812
0000-0002-2962-9844,0000-0001-9821-7635,2,29,0.06896551724137931
0000-0001-9821-7635,0000-0002-2962-9844,2,2,1.0
0000-0001-7984-8909,0000-0003-3476-1839,1,227,0.004405286343612335
0000-0003-3476-1839,0000-0001-7984-8909,1,66,0.015151515151515152
0000-0002-1461-8755,0000-0003-1295-9131,3,110,0.02727272727272727
0000-0002-6190-6688,0000-0003-1295-9131,1,26,0.038461538461538464
0000-0003-1295-9131,0000-0002-1461-8755,3,67,0.04477611940298507
0000-0003-1295-9131,0000-0002-6190-6688,1,67,0.014925373134328358
0000-0001-6204-6045,0000-0002-5822-7238,1,55,0.01818181818181818
0000-0002-5822-7238,0000-0001-6204-6045,1,42,0.023809523809523808
0000-0003-2982-0072,0000-0003-4005-1753,1,2,0.5
0000-0003-4005-1753,0000-0003-2982-0072,1,18,0.05555555555555555
0000-0001-7267-5398,0000-0001-7117-7725,1,87,0.011494252873563218
0000-0001-7117-7725,0000-0001-7267-5398,1,112,0.008928571428571428
0000-0002-5328-7741,0000-0003-2137-5592,2,43,0.046511627906976744
0000-0003-2137-5592,0000-0002-5328-7741,2,8,0.25
0000-0002-6978-7775,0000-0001-5705-2897,2,31,0.06451612903225806
0000-0001-5705-2897,0000-0002-6978-7775,2,110,0.01818181818181818
0000-0003-0929-9478,0000-0002-9889-9848,1,37,0.02702702702702703
0000-0003-0929-9478,0000-0002-1180-8975,1,37,0.02702702702702703
0000-0003-0929-9478,0000-0002-7925-6070,1,37,0.02702702702702703
0000-0002-9889-9848,0000-0003-0929-9478,1,25,0.04
0000-0002-1180-8975,0000-0003-0929-9478,1,9,0.1111111111111111
0000-0002-1180-8975,0000-0002-7925-6070,1,9,0.1111111111111111
0000-0002-7925-6070,0000-0003-0929-9478,1,15,0.06666666666666667
0000-0002-7925-6070,0000-0002-1180-8975,1,15,0.06666666666666667
0000-0002-7467-9939,0000-0002-6357-615X,1,4,0.25
0000-0002-6357-615X,0000-0002-7467-9939,1,67,0.014925373134328358
0000-0001-6779-5109,0000-0001-9629-7109,1,5,0.2
0000-0001-9629-7109,0000-0001-6779-5109,1,61,0.01639344262295082
0000-0002-2405-4404,0000-0002-1103-5300,1,302,0.0033112582781456954
0000-0002-1103-5300,0000-0002-2405-4404,1,12,0.08333333333333333
0000-0003-2229-8488,0000-0003-0626-7665,2,8,0.25
0000-0003-2229-8488,0000-0002-2968-9898,2,8,0.25
0000-0003-2229-8488,0000-0001-8783-6959,2,8,0.25
0000-0003-0626-7665,0000-0003-2229-8488,2,28,0.07142857142857142
0000-0003-0626-7665,0000-0002-2968-9898,2,28,0.07142857142857142
0000-0002-2968-9898,0000-0003-2229-8488,2,42,0.047619047619047616
0000-0002-2968-9898,0000-0003-0626-7665,2,42,0.047619047619047616
0000-0002-2968-9898,0000-0001-8783-6959,2,42,0.047619047619047616
0000-0001-8783-6959,0000-0003-2229-8488,2,29,0.06896551724137931
0000-0001-8783-6959,0000-0002-2968-9898,2,29,0.06896551724137931
0000-0002-3978-8961,0000-0003-0850-4337,1,58,0.017241379310344827
0000-0003-0850-4337,0000-0002-3978-8961,1,36,0.027777777777777776
0000-0003-2417-418X,0000-0002-0702-350X,2,3,0.6666666666666666
0000-0002-0702-350X,0000-0003-2417-418X,2,7,0.2857142857142857
0000-0002-4295-6129,0000-0002-4889-7799,1,209,0.004784688995215311
0000-0002-4889-7799,0000-0002-4295-6129,1,3,0.3333333333333333
0000-0001-8309-2112,0000-0003-3535-7635,1,26,0.038461538461538464
0000-0003-3535-7635,0000-0001-8309-2112,1,30,0.03333333333333333
0000-0001-7073-2379,0000-0002-4395-1397,1,196,0.00510204081632653
0000-0001-7073-2379,0000-0002-9405-9550,1,196,0.00510204081632653
0000-0001-7073-2379,0000-0002-7516-315X,1,196,0.00510204081632653
0000-0001-7073-2379,0000-0001-6993-6884,1,196,0.00510204081632653
0000-0001-7073-2379,0000-0001-8587-7511,1,196,0.00510204081632653
0000-0001-7073-2379,0000-0002-1407-8314,3,196,0.015306122448979591
0000-0001-7073-2379,0000-0001-9435-9441,1,196,0.00510204081632653
0000-0001-7073-2379,0000-0001-7390-6354,1,196,0.00510204081632653
0000-0002-2786-8200,0000-0001-9251-070X,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0002-4395-1397,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0002-9405-9550,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0002-7516-315X,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0001-6993-6884,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0001-8587-7511,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0002-1407-8314,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0001-9435-9441,1,49,0.02040816326530612
0000-0002-2786-8200,0000-0001-7390-6354,1,49,0.02040816326530612
0000-0001-6022-2666,0000-0002-7516-315X,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0001-7390-6354,1,179,0.00558659217877095
0000-0001-9251-070X,0000-0002-2786-8200,1,196,0.00510204081632653
0000-0001-9251-070X,0000-0001-9097-7381,1,196,0.00510204081632653
0000-0001-9251-070X,0000-0001-7390-6354,1,196,0.00510204081632653
0000-0003-2001-2474,0000-0003-2053-1792,3,53,0.05660377358490566
0000-0003-2001-2474,0000-0002-7516-315X,2,53,0.03773584905660377
0000-0003-2001-2474,0000-0001-9097-7381,1,53,0.018867924528301886
0000-0003-2001-2474,0000-0001-7390-6354,1,53,0.018867924528301886
0000-0003-2053-1792,0000-0003-2001-2474,3,72,0.041666666666666664
0000-0003-2053-1792,0000-0002-4395-1397,1,72,0.013888888888888888
0000-0003-2053-1792,0000-0002-9405-9550,1,72,0.013888888888888888
0000-0003-2053-1792,0000-0002-7516-315X,1,72,0.013888888888888888
0000-0003-2053-1792,0000-0001-6993-6884,1,72,0.013888888888888888
0000-0003-2053-1792,0000-0001-8587-7511,1,72,0.013888888888888888
0000-0003-2053-1792,0000-0002-1407-8314,2,72,0.027777777777777776
0000-0003-2053-1792,0000-0001-9435-9441,1,72,0.013888888888888888
0000-0003-2053-1792,0000-0001-7390-6354,1,72,0.013888888888888888
0000-0001-7421-3357,0000-0002-9405-9550,1,87,0.011494252873563218
0000-0001-7421-3357,0000-0002-7516-315X,1,87,0.011494252873563218
0000-0001-7421-3357,0000-0001-6993-6884,1,87,0.011494252873563218
0000-0001-7421-3357,0000-0001-8587-7511,1,87,0.011494252873563218
0000-0001-7421-3357,0000-0002-1407-8314,1,87,0.011494252873563218
0000-0001-7421-3357,0000-0001-7390-6354,2,87,0.022988505747126436
0000-0002-2143-8760,0000-0001-7390-6354,1,166,0.006024096385542169
0000-0002-4395-1397,0000-0001-7073-2379,1,228,0.0043859649122807015
0000-0002-4395-1397,0000-0002-2786-8200,1,228,0.0043859649122807015
0000-0002-4395-1397,0000-0003-2053-1792,1,228,0.0043859649122807015
0000-0002-4395-1397,0000-0001-9097-7381,1,228,0.0043859649122807015
0000-0002-4395-1397,0000-0002-0198-4588,1,228,0.0043859649122807015
0000-0002-4395-1397,0000-0001-7390-6354,1,228,0.0043859649122807015
0000-0002-9405-9550,0000-0001-7073-2379,1,121,0.008264462809917356
0000-0002-9405-9550,0000-0002-2786-8200,1,121,0.008264462809917356
0000-0002-9405-9550,0000-0003-2053-1792,1,121,0.008264462809917356
0000-0002-9405-9550,0000-0001-7421-3357,1,121,0.008264462809917356
0000-0002-9405-9550,0000-0001-9097-7381,1,121,0.008264462809917356
0000-0002-9405-9550,0000-0001-7390-6354,1,121,0.008264462809917356
0000-0002-7516-315X,0000-0001-7073-2379,1,24,0.041666666666666664
0000-0002-7516-315X,0000-0002-2786-8200,1,24,0.041666666666666664
0000-0002-7516-315X,0000-0001-6022-2666,2,24,0.08333333333333333
0000-0002-7516-315X,0000-0003-2001-2474,2,24,0.08333333333333333
0000-0002-7516-315X,0000-0003-2053-1792,1,24,0.041666666666666664
0000-0002-7516-315X,0000-0001-7421-3357,1,24,0.041666666666666664
0000-0002-7516-315X,0000-0001-9097-7381,1,24,0.041666666666666664
0000-0002-7516-315X,0000-0001-6993-6884,2,24,0.08333333333333333
0000-0002-7516-315X,0000-0001-8587-7511,1,24,0.041666666666666664
0000-0002-7516-315X,0000-0002-0198-4588,1,24,0.041666666666666664
0000-0002-7516-315X,0000-0001-7390-6354,1,24,0.041666666666666664
0000-0001-9097-7381,0000-0001-9251-070X,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0003-2001-2474,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0002-4395-1397,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0002-9405-9550,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0002-7516-315X,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0001-6993-6884,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0001-8587-7511,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0001-9435-9441,1,27,0.037037037037037035
0000-0001-9097-7381,0000-0001-7390-6354,2,27,0.07407407407407407
0000-0001-6993-6884,0000-0001-7073-2379,1,169,0.005917159763313609
0000-0001-6993-6884,0000-0002-2786-8200,1,169,0.005917159763313609
0000-0001-6993-6884,0000-0003-2053-1792,1,169,0.005917159763313609
0000-0001-6993-6884,0000-0001-7421-3357,1,169,0.005917159763313609
0000-0001-6993-6884,0000-0002-7516-315X,2,169,0.011834319526627219
0000-0001-6993-6884,0000-0001-9097-7381,1,169,0.005917159763313609
0000-0001-6993-6884,0000-0002-0198-4588,1,169,0.005917159763313609
0000-0001-6993-6884,0000-0001-7390-6354,1,169,0.005917159763313609
0000-0001-8587-7511,0000-0001-7073-2379,1,60,0.016666666666666666
0000-0001-8587-7511,0000-0002-2786-8200,1,60,0.016666666666666666
0000-0001-8587-7511,0000-0003-2053-1792,1,60,0.016666666666666666
0000-0001-8587-7511,0000-0001-7421-3357,1,60,0.016666666666666666
0000-0001-8587-7511,0000-0002-7516-315X,1,60,0.016666666666666666
0000-0001-8587-7511,0000-0001-9097-7381,1,60,0.016666666666666666
0000-0001-8587-7511,0000-0002-0198-4588,1,60,0.016666666666666666
0000-0001-8587-7511,0000-0001-7390-6354,1,60,0.016666666666666666
0000-0002-1407-8314,0000-0001-7073-2379,3,476,0.0063025210084033615
0000-0002-1407-8314,0000-0002-2786-8200,1,476,0.0021008403361344537
0000-0002-1407-8314,0000-0003-2053-1792,2,476,0.004201680672268907
0000-0002-1407-8314,0000-0001-7421-3357,1,476,0.0021008403361344537
0000-0002-1407-8314,0000-0002-0198-4588,2,476,0.004201680672268907
0000-0002-1407-8314,0000-0001-7390-6354,1,476,0.0021008403361344537
0000-0001-9435-9441,0000-0001-7073-2379,1,240,0.004166666666666667
0000-0001-9435-9441,0000-0002-2786-8200,1,240,0.004166666666666667
0000-0001-9435-9441,0000-0003-2053-1792,1,240,0.004166666666666667
0000-0001-9435-9441,0000-0001-9097-7381,1,240,0.004166666666666667
0000-0001-9435-9441,0000-0002-0198-4588,1,240,0.004166666666666667
0000-0001-9435-9441,0000-0001-7390-6354,1,240,0.004166666666666667
0000-0002-0198-4588,0000-0002-4395-1397,1,116,0.008620689655172414
0000-0002-0198-4588,0000-0002-7516-315X,1,116,0.008620689655172414
0000-0002-0198-4588,0000-0001-6993-6884,1,116,0.008620689655172414
0000-0002-0198-4588,0000-0001-8587-7511,1,116,0.008620689655172414
0000-0002-0198-4588,0000-0002-1407-8314,2,116,0.017241379310344827
0000-0002-0198-4588,0000-0001-9435-9441,1,116,0.008620689655172414
0000-0002-0198-4588,0000-0001-7390-6354,2,116,0.017241379310344827
0000-0001-7390-6354,0000-0001-7073-2379,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0002-2786-8200,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0001-6022-2666,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0001-9251-070X,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0003-2001-2474,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0003-2053-1792,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0001-7421-3357,2,14,0.14285714285714285
0000-0001-7390-6354,0000-0002-2143-8760,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0002-4395-1397,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0002-9405-9550,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0002-7516-315X,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0001-9097-7381,2,14,0.14285714285714285
0000-0001-7390-6354,0000-0001-6993-6884,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0001-8587-7511,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0002-1407-8314,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0001-9435-9441,1,14,0.07142857142857142
0000-0001-7390-6354,0000-0002-0198-4588,2,14,0.14285714285714285
0000-0001-8035-7883,0000-0001-5766-6952,1,11,0.09090909090909091
0000-0001-5766-6952,0000-0001-8035-7883,1,30,0.03333333333333333
0000-0001-5766-6952,0000-0003-1898-6480,1,30,0.03333333333333333
0000-0003-1898-6480,0000-0001-5766-6952,1,16,0.0625
0000-0001-7189-7917,0000-0002-2353-2275,1,293,0.0034129692832764505
0000-0002-2353-2275,0000-0001-7189-7917,1,5,0.2
0000-0003-1573-1300,0000-0002-8709-0365,2,7,0.2857142857142857
0000-0002-8709-0365,0000-0003-1573-1300,2,8,0.25
0000-0002-9290-1804,0000-0001-5067-4327,3,8,0.375
0000-0001-5067-4327,0000-0002-9290-1804,3,24,0.125
0000-0003-0306-3990,0000-0003-4199-9052,1,33,0.030303030303030304
0000-0003-0306-3990,0000-0002-5738-4477,1,33,0.030303030303030304
0000-0003-4199-9052,0000-0003-0306-3990,1,21,0.047619047619047616
0000-0002-5738-4477,0000-0003-0306-3990,1,79,0.012658227848101266
0000-0002-7414-7481,0000-0003-1038-8232,2,83,0.024096385542168676
0000-0002-2236-9912,0000-0002-8482-5784,1,16,0.0625
0000-0002-2236-9912,0000-0003-1038-8232,2,16,0.125
0000-0002-8482-5784,0000-0002-2236-9912,1,227,0.004405286343612335
0000-0002-8482-5784,0000-0003-1038-8232,1,227,0.004405286343612335
0000-0003-1038-8232,0000-0002-7414-7481,2,101,0.019801980198019802
0000-0003-1038-8232,0000-0002-2236-9912,2,101,0.019801980198019802
0000-0003-1038-8232,0000-0002-8482-5784,1,101,0.009900990099009901
0000-0002-6378-0070,0000-0002-8552-8976,1,102,0.00980392156862745
0000-0002-8552-8976,0000-0002-6378-0070,1,47,0.02127659574468085
0000-0002-8931-4676,0000-0002-9743-9145,1,13,0.07692307692307693
0000-0002-9743-9145,0000-0002-8931-4676,1,5,0.2
0000-0003-2689-0008,0000-0002-0701-6449,1,11,0.09090909090909091
0000-0003-2689-0008,0000-0002-0308-2836,1,11,0.09090909090909091
0000-0002-0701-6449,0000-0003-2689-0008,1,111,0.009009009009009009
0000-0002-0308-2836,0000-0003-2689-0008,1,25,0.04
0000-0003-3372-2248,0000-0002-2211-1831,1,41,0.024390243902439025
0000-0002-2211-1831,0000-0003-3372-2248,1,73,0.0136986301369863
0000-0003-0660-6110,0000-0001-8129-9929,1,26,0.038461538461538464
0000-0001-8129-9929,0000-0003-0660-6110,1,13,0.07692307692307693
0000-0001-8129-9929,0000-0001-6657-0864,1,13,0.07692307692307693
0000-0001-6657-0864,0000-0001-8129-9929,1,20,0.05
0000-0002-7442-2252,0000-0003-4623-9386,1,25,0.04
0000-0003-4623-9386,0000-0002-7442-2252,1,33,0.030303030303030304
0000-0001-6022-2666,0000-0001-5365-4794,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0003-0076-8434,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0002-1376-8532,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0001-8644-956X,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0003-4593-1186,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0002-4169-9781,3,179,0.01675977653631285
0000-0001-6022-2666,0000-0002-5443-0503,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0001-6043-0166,2,179,0.0111731843575419
0000-0001-6022-2666,0000-0003-1661-5192,2,179,0.0111731843575419
0000-0001-5365-4794,0000-0001-6022-2666,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0003-0076-8434,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0002-1376-8532,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0001-8644-956X,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0003-4593-1186,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0002-4516-5103,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0002-6357-615X,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0003-1942-5845,1,23,0.043478260869565216
0000-0001-5365-4794,0000-0002-4169-9781,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0002-5443-0503,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0001-6043-0166,2,23,0.08695652173913043
0000-0001-5365-4794,0000-0002-0198-4588,2,23,0.08695652173913043
0000-0003-0076-8434,0000-0001-6022-2666,2,50,0.04
0000-0003-0076-8434,0000-0001-5365-4794,2,50,0.04
0000-0003-0076-8434,0000-0001-8644-956X,2,50,0.04
0000-0003-0076-8434,0000-0003-4593-1186,2,50,0.04
0000-0003-0076-8434,0000-0002-4516-5103,2,50,0.04
0000-0003-0076-8434,0000-0002-6357-615X,2,50,0.04
0000-0003-0076-8434,0000-0003-1942-5845,1,50,0.02
0000-0003-0076-8434,0000-0003-0206-5337,1,50,0.02
0000-0003-0076-8434,0000-0002-4169-9781,2,50,0.04
0000-0003-0076-8434,0000-0002-5443-0503,2,50,0.04
0000-0003-0076-8434,0000-0001-6043-0166,2,50,0.04
0000-0003-0076-8434,0000-0002-0198-4588,2,50,0.04
0000-0002-3413-570X,0000-0002-1376-8532,2,90,0.022222222222222223
0000-0002-3413-570X,0000-0001-8644-956X,2,90,0.022222222222222223
0000-0002-3413-570X,0000-0002-4516-5103,2,90,0.022222222222222223
0000-0002-3413-570X,0000-0002-6357-615X,2,90,0.022222222222222223
0000-0002-3413-570X,0000-0003-1942-5845,1,90,0.011111111111111112
0000-0002-3413-570X,0000-0002-4169-9781,2,90,0.022222222222222223
0000-0002-3413-570X,0000-0002-5443-0503,2,90,0.022222222222222223
0000-0002-3413-570X,0000-0001-6043-0166,2,90,0.022222222222222223
0000-0002-1376-8532,0000-0001-6022-2666,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0001-5365-4794,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0002-3413-570X,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0001-8644-956X,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0003-4593-1186,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0002-4516-5103,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0003-1942-5845,1,87,0.011494252873563218
0000-0002-1376-8532,0000-0003-0206-5337,1,87,0.011494252873563218
0000-0002-1376-8532,0000-0002-4169-9781,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0001-6043-0166,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0003-1661-5192,2,87,0.022988505747126436
0000-0002-1376-8532,0000-0002-0198-4588,2,87,0.022988505747126436
0000-0001-8644-956X,0000-0001-6022-2666,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0001-5365-4794,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0003-0076-8434,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0002-3413-570X,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0002-1376-8532,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0003-4593-1186,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0002-4516-5103,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0002-6357-615X,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0003-1942-5845,1,71,0.014084507042253521
0000-0001-8644-956X,0000-0003-0206-5337,1,71,0.014084507042253521
0000-0001-8644-956X,0000-0002-4169-9781,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0002-5443-0503,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0001-6043-0166,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0003-1661-5192,2,71,0.028169014084507043
0000-0001-8644-956X,0000-0002-0198-4588,2,71,0.028169014084507043
0000-0003-4593-1186,0000-0001-6022-2666,2,50,0.04
0000-0003-4593-1186,0000-0001-5365-4794,2,50,0.04
0000-0003-4593-1186,0000-0003-0076-8434,2,50,0.04
0000-0003-4593-1186,0000-0002-1376-8532,2,50,0.04
0000-0003-4593-1186,0000-0001-8644-956X,2,50,0.04
0000-0003-4593-1186,0000-0002-4516-5103,2,50,0.04
0000-0003-4593-1186,0000-0002-6357-615X,2,50,0.04
0000-0003-4593-1186,0000-0003-1942-5845,1,50,0.02
0000-0003-4593-1186,0000-0002-4169-9781,2,50,0.04
0000-0003-4593-1186,0000-0002-5443-0503,2,50,0.04
0000-0003-4593-1186,0000-0001-6043-0166,2,50,0.04
0000-0003-4593-1186,0000-0003-1661-5192,2,50,0.04
0000-0003-4593-1186,0000-0002-0198-4588,2,50,0.04
0000-0002-4516-5103,0000-0001-5365-4794,2,64,0.03125
0000-0002-4516-5103,0000-0003-0076-8434,2,64,0.03125
0000-0002-4516-5103,0000-0002-3413-570X,2,64,0.03125
0000-0002-4516-5103,0000-0002-1376-8532,2,64,0.03125
0000-0002-4516-5103,0000-0001-8644-956X,2,64,0.03125
0000-0002-4516-5103,0000-0003-4593-1186,2,64,0.03125
0000-0002-4516-5103,0000-0003-1942-5845,1,64,0.015625
0000-0002-4516-5103,0000-0003-0206-5337,1,64,0.015625
